Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Kansas City, MO-KS Metro Area",956066,24974,95925,137964,159799,167096,84312,131222,29872,31196,60945,21765,10996,2014
"Kapaa, HI Micro Area",31730,1447,4373,4507,4509,3898,1596,5439,727,489,3238,1269,238,2014
"Keene, NH Micro Area",36185,1353,6140,5430,6336,3816,2245,3804,955,1520,1839,1362,1385,2014
"Kennewick-Richland, WA Metro Area",115385,3160,11564,18003,23623,23830,6968,8486,2277,4534,7302,4010,1628,2014
"Key West, FL Micro Area",37974,3668,7345,8913,7176,3457,652,2710,870,795,869,1043,476,2014
"Killeen-Temple, TX Metro Area",184078,7548,25811,32559,36741,26256,10789,19434,2438,3810,7005,7882,3805,2014
"Kingsport-Bristol-Bristol, TN-VA Metro Area",120737,3322,15026,21612,19116,18959,7386,15285,3286,3792,7859,3057,2037,2014
"Kingston, NY Metro Area",77301,3601,6916,11315,10609,9424,4727,13207,1521,2772,5580,4849,2780,2014
"Klamath Falls, OR Micro Area",22732,2327,4919,5614,4963,1961,592,1172,191,260,304,314,115,2014
"Knoxville, TN Metro Area",357089,8255,30829,52227,66023,63732,27305,50830,9955,11511,21437,10692,4293,2014
"Kokomo, IN Metro Area",33775,1657,5786,7988,6173,4548,796,1674,568,886,1336,1411,952,2014
"La Crosse-Onalaska, WI-MN Metro Area",69551,5630,10734,13136,13911,9502,4160,5309,1331,1906,1841,1221,870,2014
"Lafayette, LA Metro Area",219133,9432,25651,34853,36823,33105,11279,27706,5581,3357,11298,6604,13444,2014
"Lafayette-West Lafayette, IN Metro Area",92245,2565,14053,21622,17993,13363,5406,7732,1904,1685,2908,2114,900,2014
"LaGrange, GA Micro Area",28479,668,4097,5327,6991,4066,1196,1962,306,260,1711,1460,435,2014
"Lake Charles, LA Metro Area",83700,3465,9486,18109,18045,13585,3742,9185,1678,643,2251,1457,2054,2014
"Lake City, FL Micro Area",22730,729,2471,4243,4176,3051,1402,2541,291,550,1726,723,827,2014
"Lake Havasu City-Kingman, AZ Metro Area",64095,3313,14232,13072,13760,8251,1579,3321,315,1242,1783,1680,1547,2014
"Lakeland-Winter Haven, FL Metro Area",237357,5287,17376,30513,42668,48415,14888,32431,7505,7884,16427,8698,5265,2014
"Lancaster, PA Metro Area",249265,9467,28488,36418,42707,42691,16097,30163,5538,8556,14169,9768,5203,2014
"Lansing-East Lansing, MI Metro Area",211964,8259,23949,39477,43352,35620,14795,20414,4750,4610,6990,5932,3816,2014
"Laredo, TX Metro Area",95811,2845,7884,17610,22580,17261,4326,11771,926,1368,4189,3484,1567,2014
"Las Cruces, NM Metro Area",85417,3095,10656,16296,16898,14574,4181,8235,1678,2308,2599,4111,786,2014
"Las Vegas-Henderson-Paradise, NV Metro Area",907851,15696,62168,106319,149108,190769,86571,168427,21613,27917,38894,22752,17617,2014
"Laurel, MS Micro Area",31210,1756,2253,3164,8426,3995,2046,5624,250,204,1912,788,792,2014
"Lawrence, KS Metro Area",55576,1826,9180,13150,7729,5691,2445,6597,1589,1890,3535,1609,335,2014
"Lawton, OK Metro Area",53890,2081,10205,11224,10805,7385,3405,3672,1008,887,1881,639,698,2014
"Lebanon, PA Metro Area",60683,3118,7807,9655,9613,7790,3969,6450,1589,3599,4107,1896,1090,2014
"Lewiston, ID-WA Metro Area",25990,2498,5849,7150,4820,2235,691,957,448,51,674,328,289,2014
"Lewiston-Auburn, ME Metro Area",50858,2157,7173,7311,8333,6237,2529,5718,1426,1802,5555,1786,831,2014
"Lexington-Fayette, KY Metro Area",234192,7578,28302,37346,45429,41141,15345,29741,5019,6079,10785,4442,2985,2014
"Lima, OH Metro Area",45477,2699,5828,10477,10431,6577,2975,2699,631,833,1203,754,370,2014
"Lincoln, NE Metro Area",164464,6140,22360,33404,36049,28839,7328,15327,1651,2588,5266,4119,1393,2014
"Little Rock-North Little Rock-Conway, AR Metro Area",322549,8537,35273,49176,50352,62501,21689,43452,7127,10648,19366,9807,4621,2014
"Logan, UT-ID Metro Area",55244,3537,11530,13372,10399,5566,1470,3547,91,918,2078,1696,1040,2014
"London, KY Micro Area",41885,1657,5776,8108,10503,5106,1678,3823,828,672,2129,639,966,2014
"Longview, TX Metro Area",89661,4402,10902,16030,15982,12313,4789,11037,1849,1460,5652,2904,2341,2014
"Longview, WA Metro Area",35900,1395,4825,6235,6252,5678,1368,3191,414,843,2717,2506,476,2014
"Los Angeles-Long Beach-Anaheim, CA Metro Area",5818616,75169,374133,658397,830088,834561,337100,1024047,161770,286945,556280,503464,176662,2014
"Louisville/Jefferson County, KY-IN Metro Area",575092,12196,46424,74632,98519,109445,46109,89010,17923,21934,34669,17099,7132,2014
"Lubbock, TX Metro Area",143726,7989,23788,37198,34601,18559,3840,7548,746,1572,2841,2540,2504,2014
"Lufkin, TX Micro Area",35180,2537,6988,8753,6782,3810,1486,2174,134,8,577,863,1068,2014
"Lumberton, NC Micro Area",44001,1502,3727,6682,8864,7726,2836,5521,672,977,2704,1866,924,2014
"Lynchburg, VA Metro Area",113288,2428,11865,17394,19688,19688,8998,13653,2284,3644,6658,3768,3220,2014
