Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Hermiston-Pendleton, OR Micro Area",34888,2868,6752,5390,5216,3813,1544,4649,992,1192,638,1130,704,2021
"Hickory-Lenoir-Morganton, NC Metro Area",147627,5227,15125,23551,30052,25820,10317,15842,3933,3312,7378,4300,2770,2021
"Hilo, HI Micro Area",71474,2202,8224,13365,11004,7236,4529,8082,1287,3405,5342,2419,4379,2021
"Hilton Head Island-Bluffton, SC Metro Area",84279,4131,9254,12054,14041,7614,5083,17931,2687,2478,5134,3044,828,2021
"Hinesville, GA Metro Area",29886,790,3937,5687,4941,4417,527,3316,366,874,2308,1867,856,2021
"Hobbs, NM Micro Area",23668,3471,4814,4974,2571,1134,1078,1776,63,610,922,632,1623,2021
"Holland, MI Micro Area",51573,1876,4987,8423,6058,9834,3038,7658,1873,2179,3058,1552,1037,2021
"Homosassa Springs, FL Metro Area",38243,1237,3384,3986,4250,5523,3759,5708,1455,443,4965,2080,1453,2021
"Hot Springs, AR Metro Area",39741,2907,6171,7166,8434,3754,1193,4448,775,488,1572,2182,651,2021
"Houma-Thibodaux, LA Metro Area",81194,4685,12845,13895,12797,10126,4677,7172,1415,3681,4072,3547,2282,2021
"Houston-The Woodlands-Sugar Land, TX Metro Area",2786418,54297,167018,278997,361395,417156,192887,497344,109521,146330,312354,186886,62233,2021
"Huntington-Ashland, WV-KY-OH Metro Area",130344,4750,18583,16714,23206,20395,9611,13640,5192,5091,6324,4096,2742,2021
"Huntsville, AL Metro Area",199241,4090,15347,25733,37408,38402,15561,30879,8599,7015,8865,4631,2711,2021
"Huntsville, TX Micro Area",23247,529,3561,4246,4249,1881,428,2761,629,663,707,2122,1471,2021
"Idaho Falls, ID Metro Area",63978,2718,10275,11131,13907,7829,3708,4107,1194,1506,2259,3924,1420,2021
"Indiana, PA Micro Area",32872,2239,5553,4785,3905,3625,1958,3466,1490,1167,1873,2002,809,2021
"Indianapolis-Carmel-Anderson, IN Metro Area",865462,22677,81615,109455,129815,137436,72825,137979,37558,34940,60287,24685,16190,2021
"Iowa City, IA Metro Area",80964,3273,11131,17581,16165,12673,3751,8217,741,1688,2059,1364,2321,2021
"Ithaca, NY Metro Area",38784,1309,4838,7082,10258,5406,2885,1780,236,1469,1485,1253,783,2021
"Jackson, MI Metro Area",61056,2388,7559,11540,10910,8856,3482,5028,928,2072,4374,3090,829,2021
"Jackson, MS Metro Area",233362,4426,19329,33177,38097,39641,15317,37861,10662,8976,13791,7570,4515,2021
"Jackson, TN Metro Area",70637,2000,7075,11624,15181,8870,5017,7770,2023,1841,4791,3116,1329,2021
"Jacksonville, FL Metro Area",642652,13716,50137,74307,99098,104994,54379,114408,21056,26098,53395,21343,9721,2021
"Jacksonville, NC Metro Area",90828,6537,13693,10032,13080,13520,7859,11199,3608,1652,4490,4016,1142,2021
"Jamestown-Dunkirk-Fredonia, NY Micro Area",43456,3228,9049,7568,7474,5527,1692,3204,657,1360,1603,1032,1062,2021
"Janesville-Beloit, WI Metro Area",74231,3016,10566,11752,13159,8720,4192,7460,2822,2912,5780,3125,727,2021
"Jefferson, GA Micro Area",30640,812,2323,4135,4137,3669,1366,6530,3244,1062,1513,1346,503,2021
"Jefferson City, MO Metro Area",65591,2617,9575,11413,13930,8888,3269,5875,1817,1572,4094,993,1548,2021
"Johnson City, TN Metro Area",83001,1925,8057,12739,17440,14193,7249,10197,1893,1722,3915,2816,855,2021
"Johnstown, PA Metro Area",47788,2653,7244,7169,7394,5631,3383,5096,1436,2098,3044,1345,1295,2021
"Jonesboro, AR Metro Area",53532,3228,6633,10526,13621,6789,2399,4600,914,695,1237,2052,838,2021
"Joplin, MO Metro Area",74582,3040,9880,15503,14679,10882,5295,7177,573,1526,2608,2375,1044,2021
"Kahului-Wailuku-Lahaina, HI Metro Area",70733,2832,9941,11437,12750,9445,3997,7474,1677,1992,4121,4063,1004,2021
"Kalamazoo-Portage, MI Metro Area",109442,3315,14900,21827,21569,17187,6100,9572,2802,2003,4522,4193,1452,2021
"Kalispell, MT Micro Area",44569,995,7487,8126,6716,7119,3109,4536,1148,828,1535,1780,1190,2021
"Kankakee, IL Metro Area",45838,2206,6742,8112,9003,4845,1921,2786,416,1684,3323,3603,1197,2021
"Kansas City, MO-KS Metro Area",886734,25694,96991,116314,154671,147735,78052,122213,32431,29720,48741,21378,12794,2021
"Kapaa, HI Micro Area",29639,781,4827,5444,4370,4589,1126,4183,753,383,1802,1151,230,2021
"Keene, NH Micro Area",32947,1808,5311,5902,4826,4654,2059,2776,963,807,1606,1004,1231,2021
"Kennewick-Richland, WA Metro Area",120474,3071,11354,21417,27613,19419,6284,11154,2215,2246,9627,4627,1447,2021
"Key West, FL Micro Area",36193,2580,7358,6929,7540,5031,1026,2471,391,772,483,1064,548,2021
